date,title,text,tone,code?,returnees,blaming_migrants,blaming_government,blaming_geopolitics,blaming_infrastructure,blaming_vulnerability,blaming_locals,frustration_expression,date_complete
2019-07,In Cartagena the Venezuelan child population grows begging in the streets,"In recent weeks, the Police for Children and Adolescents has carried out operations to rescue these children from the streets, but it is common to see little ones hanging around and asking for a coin.",0,1,0,1,0,0,0,0,0,1,2019-07-23
2019-07,In Cartagena the Venezuelan child population grows begging in the streets,"According to Migration Colombia, the department of Bolívar ranks ninth in the country in receiving Venezuelans with 51,515 migrant citizens.",0,1,0,0,0,0,0,0,0,0,2019-07-23
2019-07,In Cartagena the Venezuelan child population grows begging in the streets,"Cartagena is home to 38,489 Venezuelan brothers of them, 27,000 already have a residence permit.",0,1,0,0,0,0,0,0,0,0,2019-07-23
2019-07,In Cartagena the Venezuelan child population grows begging in the streets,"According to the District of the city, the care of the Venezuelan migrant population, and a large part of returned Colombians, leaves as a consequence a debt of more than 18 billion pesos in health care.",0,1,0,0,0,0,1,0,0,1,2019-07-23
2019-07,In Cartagena the Venezuelan child population grows begging in the streets,"The health debt for attention to Venezuelans in the entire department of Bolívar adds up to 2,300 million pesos.",0,1,0,0,0,0,1,0,0,1,2019-07-23
2015-09,Colombia trusts in the reopening of the border with Venezuela,"The last tent to be erected is the Unified Command Post, said the head of the National Unit for Disaster Risk Management.",0,1,0,0,0,0,0,0,0,0,2015-09-09
2016-12,Colombia trusts in the reopening of the border with Venezuela,"The Ombudsman, Carlos Alfonso Negret, stated this Friday that he trusts in a prompt reopening of the border with Venezuela, which has been closed for 72 more hours by order of the president of the neighboring country, Nicolás Maduro, so that the rights are not violated. of the families of both nations.",0,1,0,0,0,1,0,0,0,1,2016-12-16
2016-12,Colombia trusts in the reopening of the border with Venezuela,"For border families, there should be no borders, that is why I trust that the Government of Venezuela will allow parents and children, siblings and all the relatives who live on both sides of a border line so as not to break up the family unit, Negret said in a statement.",0,1,0,0,0,1,0,0,0,1,2016-12-16
2016-12,Colombia trusts in the reopening of the border with Venezuela,Maduro ordered this Thursday the extension for 72 more hours of the closure of the border with Colombia and with Brazil to culminate what he has called the fight against the mafias that traffic in Venezuelan currency.,0,1,0,0,0,1,0,0,0,1,2016-12-16
2016-12,Colombia trusts in the reopening of the border with Venezuela,"The border had been closed for the first time on December 12, when the Venezuelan president also announced the suspension of the maximum denomination bill.",0,1,0,0,0,0,0,0,0,0,2016-12-16
2016-12,Colombia trusts in the reopening of the border with Venezuela,We captured 64 million bolívares that were passing through trails and roads.,0,1,0,0,0,0,0,0,0,0,2016-12-16
2016-12,Colombia trusts in the reopening of the border with Venezuela,"That is why I have decided to close the border with Colombia for 72 hours, Maduro said.",0,1,0,0,0,0,0,0,0,0,2016-12-16
2016-12,Colombia trusts in the reopening of the border with Venezuela,"Due to these facts, the Ombudsman recalled that article 42 of the Political Constitution of Colombia establishes that the family is the fundamental nucleus of society, and the State must guarantee its integral protection.",0,1,0,0,1,0,0,0,0,1,2016-12-16
2016-12,Colombia trusts in the reopening of the border with Venezuela,"In the same way, he asked the Colombian Foreign Ministry to advance in agreements with the Government of the neighboring country, not only to enforce the rights of legal merchants but of all Colombians whose parental ties are being harmed, added the information from the Ombudsmans Office.",0,1,0,0,1,0,0,0,0,1,2016-12-16
2018-08,In Cúcuta they fear that the border closure will become indefinite,"That would be the first action that Cúcuta cries out for, the official pointed out.",0,1,0,0,0,1,0,0,0,1,2018-08-22
2015-08,In Cúcuta they fear that the border closure will become indefinite,"Although the unilateral measures that the Venezuelan government has been taking on the border with Colombia no longer surprise the inhabitants of the towns located on each side, the order of a new 72hour closure between the state of Táchira, on the border with North Santander, fell ill among the people who move through the area daily.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"This Thursday morning, barricades with barbed wire blocked dozens of citizens from both countries who crossed the Francisco de Paula Santander and Simón Bolívar international bridges, which connect Cúcuta and Villa del Rosario with Ureña and San Antonio, respectively. They went to work, study, meet medical appointments and even tourists.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"It is estimated that the transit between the two countries is about 450,000 people, who would be affected.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"36,000 vehicles will also stop circulating.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"For some people like Alirio Torres, a Colombian who works in public transport, the attack suffered by three members of the National Guard during an operation in San Antonio is not a sufficient reason to impose a blockade that ends up affecting ordinary citizens, who is forced to live off the border dynamics.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"Like him, many fear that the new order will end up being indefinite, as happened with the nightly closures of the border established to combat smuggling and that were initially going to be for a month, but completed a year.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,This may be the beginning of a definitive closure of the border.,0,1,0,0,0,0,0,0,0,0,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"Discomfort was also felt among representatives of the economic sectors of Cúcuta and government leaders, who described the measure of the Government of the neighboring country as arbitrary.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"The governor of Norte de Santander, Édgar Díaz, pointed out that, despite the unfortunate nature of the attack, President Maduro cannot be making these kinds of decisions on the spur of the moment.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"Díaz recalled that there are records of cases in which members of the Colombian Public Force have been attacked by criminal gangs who end up refugees in that country, without this being a reason for a border closure.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"They are no longer satisfied with closing at night, but now it is 72 hours then it will be a week.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"Here, the most harmed are the people from the base who study, who work, he pointed out.",0,1,0,0,0,1,0,0,0,1,2015-08-20
2015-08,In Cúcuta they fear that the border closure will become indefinite,"Meanwhile, Gladys Navarro, executive director of Fenalco in that department, called for actions by the National Government against the arbitrary actions of the neighboring country and demanded a foreign policy between Colombia and Venezuela.",0,1,0,0,1,0,0,0,0,1,2015-08-20
2019-09,89 _ of registered Venezuelans want to stay in Colombia,"A good part of the migrant population that we are identifying within the volume of employed people is found in the activities of commerce, hotels and restaurants, he added.",0,1,0,0,0,0,0,0,0,0,2019-09-17
2018-06,89 _ of registered Venezuelans want to stay in Colombia,"After two months of census, the balance of Venezuelans who are irregularly in Colombia reaches 442,462 people, of whom 219,799 are women, 222,330 are men and 333 identify as transgender.",0,1,0,0,0,0,0,0,0,0,2018-06-14
2018-06,89 _ of registered Venezuelans want to stay in Colombia,"This balance of the Administrative Registry of Venezuelan Migrants in Colombia (RAMV) was delivered this Wednesday by Felipe Muñoz, manager of the Border with Venezuela Carlos Iván Márquez, director of the National Unit for Disaster Risk Management and the director of Migration Colombia, Christian Krüger.",0,1,0,0,0,0,0,0,0,0,2018-06-14
2018-06,89 _ of registered Venezuelans want to stay in Colombia,"The RAMV, however, may have an underreporting, although it is estimated that it is low, since it is possible that not all Venezuelans in the country have gone to the census.",0,1,0,0,0,0,0,0,0,0,2018-06-14
